"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat"
"sgm",10.0145659573484,0.225481968068046,9.59140093737659,9.85523225847675,10.0128602159848,10.1710514514872,10.4738095305417,1.00180833922395
"s_1",6.88607133335328,0.765428829647785,5.4774804900882,6.34409418615284,6.86848867170145,7.40524140086297,8.47462347922951,1.0023006978135
"s_2",13.9237817399183,0.45476005383622,13.0491405502806,13.6252098917085,13.9143707011792,14.2205132276133,14.8097403386566,0.999068760709711
"be_1",43.5177253128969,0.833198040161437,41.8906203830213,42.9725980329132,43.5392142707047,44.0643992221242,45.0993960354478,0.999941219666173
"be_2",8.9821461267356,0.762001584429897,7.45243099127786,8.45681178922876,8.9711222160278,9.51098046589375,10.4559794963507,1.0003669662296
"be_3",5.9270599827099,0.778565733351512,4.43044306260304,5.37619452759654,5.94029080678458,6.47014776411149,7.42193816721047,1.00026041067288
"be_4",6.38071605340186,0.855284351584796,4.76414160154148,5.81559690134202,6.38153997273031,6.96426658140364,8.02516904851232,0.999120821320529
"g",4.30744884596526,4.98027227269076,1.08310505656176,2.15283985708058,3.23046497916586,4.99689636748577,13.3890871737264,1.00638873096613
