"varame","mean","sd","X2.5.","X25.","X50.","X75.","X97.5.","rhat"
"be[1]",44.5224447183639,0.87396505709382,42.8269395846604,43.9333872747972,44.5159410521056,45.1064920610159,46.2354570258531,1.0001661538337
"be[2]",5.94761429553123,0.787063441269187,4.34675637835222,5.43169166015497,5.97084270164841,6.48403574261698,7.44093900730329,1.00009951442099
"be[3]",5.41102043535399,0.819605497323337,3.84205326352183,4.84866819139612,5.4110208827455,5.96260273226808,7.02416503300628,1.00002218450647
"be[4]",6.75005818690738,0.743606257414487,5.3150833388907,6.24381907099906,6.74417945865547,7.23788694559111,8.23758311935403,1.00004873085575
"s_1",5.99969924597881,0.930902561199043,4.18102878048049,5.38192533351639,5.9956230278029,6.60928707986877,7.8259527851249,1.00042974345012
"s_2",14.2882366921714,0.547558493431228,13.2599154958328,13.9118948719345,14.2761541333448,14.6482876997632,15.4001787055038,0.99997253805795
"sgm",9.78250678965914,0.269752825721858,9.27500950779015,9.59464540732164,9.7752418225674,9.96217702918002,10.3290783671324,1.00004799519241
"g",7.61898658201275,12.2344196519686,1.1827453536538,2.7039244349017,4.58109120245704,8.15897524541696,32.493626608919,1.00016941102787
