"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat"
"sgm",9.75355418800133,0.277328661025163,9.23756951958777,9.55038975768608,9.74401623336091,9.92094288073357,10.3162619325244,0.999956847343057
"s_1",5.9990863245185,0.968809615092872,4.05851007890413,5.33880261666163,6.00557970455979,6.62554072391414,8.01626716303815,1.00004078401952
"s_2",14.2794302248386,0.547495818583455,13.2806864781836,13.878574790624,14.291756376092,14.6407911551381,15.3419559755507,1.0000840318393
"be_1",44.4313859503285,0.904454586945687,42.8144087777995,43.8089656573782,44.4386893908973,45.0118306468828,46.2267102580351,0.999453954986547
"be_2",7.22188700202171,1.02771436702033,5.16421266951618,6.55731314374097,7.21982721911457,7.93528312687346,9.17231011888913,0.999441682740402
"be_3",5.41659148355315,0.792809058152283,3.86612465949295,4.89539612109348,5.43716648364697,5.94217395690743,6.96894586091582,0.999228678982805
"be_4",6.00959863417105,0.882064272354952,4.20227370868813,5.42862815040032,6.02328246128675,6.61626013829347,7.72988868644401,1.0012351154484
"g",3.6753116730391,3.42933555148394,0.813111525936635,1.78411926294927,2.65515826281174,4.30382697561185,11.5417072659267,0.999150183604033
