"varame","mean","sd","X2.5.","X25.","X50.","X75.","X97.5.","rhat"
"be[1]",44.4852048754476,0.880335791098212,42.773118964282,43.9012307300156,44.4822062547629,45.0814373762482,46.1915472884203,1.00260608752619
"be[2]",7.28929626382077,0.919720270802281,5.61119129344451,6.63793316162621,7.26113244569937,7.88842692219848,9.1852600568377,1.00086468072386
"be[3]",5.39991729113436,0.829385983319208,3.72835734227759,4.85166768927075,5.40748628346886,5.96994085698382,6.97213618349334,1.00121987202276
"be[4]",5.76261001930043,0.788464328454297,4.19261100967265,5.23224020871058,5.75821880072199,6.28718239468077,7.29323212411727,0.99961404535338
"s_1",5.98592679262052,0.902466852369127,4.19868924268405,5.41292116865119,5.9777074377966,6.54765021857298,7.77246018246062,1.0099530235792
"s_2",14.2882241048596,0.545807822811616,13.2449783534679,13.9142056334717,14.2916081861158,14.6373573044823,15.3732319876226,1.00028948841779
"sgm",9.77932459943163,0.274611023150581,9.26596824819464,9.59033194098176,9.77396277500543,9.96133278975402,10.3328846604285,1.00383383439564
"g",7.83592339748585,12.6142346100476,1.15982097844739,2.67331527104296,4.4688211486355,8.103220793607,36.0094711876135,1.00091609272622
