"varame","mean","sd","X2.5.","X25.","X50.","X75.","X97.5.","rhat"
"be[1]",43.5701391086092,0.817437535894492,42.005873338004,43.0052253166472,43.5616526963075,44.113262604675,45.2322061483174,1.00062753110719
"be[2]",8.82594357581492,0.796153333583267,7.2903715728044,8.29413824753706,8.80836400467645,9.35745212488453,10.4189119917468,1.00369190009576
"be[3]",5.88412377572447,0.761138828876598,4.35152806101156,5.38689495664531,5.87984273769364,6.40451228887569,7.375902279353,1.00238243136511
"be[4]",6.40678151834449,0.781972583350493,4.84260949972511,5.8866935059267,6.4174997550617,6.93632319712549,7.93331500901846,0.999998501313723
"s_1",6.85676323476927,0.775351928386998,5.37336844063067,6.33059402731761,6.83183712341471,7.36461810405726,8.40914113404682,1.0022096506924
"s_2",13.8927169524951,0.461355757630875,13.0135739380897,13.5868639185383,13.8866109162959,14.2017160473432,14.8031333951206,1.0010147731332
"sgm",10.0438256443567,0.239091037980606,9.59417844237752,9.87516686408158,10.0375017274633,10.2000221885229,10.5324418119744,1.00147314566515
"g",9.4075996700867,20.6613981977556,1.36959410633087,3.22890883775371,5.40375266531378,9.5302641206733,40.1620835261077,1.0005800137189
