"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat"
"sgm",11.6491570128566,0.316365881186845,11.0480130255112,11.4245733103582,11.6257130891879,11.8648017461333,12.2708859634816,0.999189879031775
"s_1",7.04606494114498,0.771894127081941,5.53231551276662,6.53358933899299,7.06992483066818,7.54831959056868,8.61375225636037,1.00102165829939
"s_2",12.8140712475663,0.49723292803802,11.8400398911733,12.4799189422916,12.8052230598759,13.1466143958349,13.7634423792691,0.999284239649152
"be_1",45.1417582181658,0.849480561184636,43.5261502998918,44.5517439991464,45.1645444471672,45.6945492606804,46.7901493753071,0.999591014595218
"be_2",NA,NA,NA,NA,NA,NA,NA,NA
"be_3",5.54774710491432,0.994439318731313,3.50579402560024,4.89173178830182,5.51729867107337,6.17370036548524,7.61873573503321,1.00068368298709
"be_4",6.04212207465959,1.05413774888357,4.00344189361845,5.29286306535896,6.04718136860617,6.76253216312584,8.08415208428506,0.999151074291202
"g",16.0613969287399,31.415722712796,1.76681204372463,4.70168012498358,8.32381197679192,16.0822161135703,74.3116496532137,1.00166512813698
