"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat"
"sgm",17.966113888258,0.521340158710402,16.9448988445653,17.6028226123768,17.962254204142,18.3132077057261,18.9903154482597,1.00192520017819
"s_1",4.90020768965479,1.07839298254472,2.72609602456558,4.18077321826647,5.02841411556505,5.60584125262383,6.96833267050394,0.999005583141911
"s_2",0.440879676687396,0.110644589577348,0.231782118734975,0.362587257509902,0.43307860005196,0.522346687437251,0.659535010000669,1.00095806393038
"be_1",45.3460659889244,0.938067639408431,43.5715941618431,44.7268189799477,45.3280789633843,46.0022614705856,47.2138206954512,0.999381324824962
"be_2",NA,NA,NA,NA,NA,NA,NA,NA
"be_3",5.05433014017177,1.86946915849356,1.29861984173089,3.8685153901024,5.05334319561168,6.20536936914568,8.77859513321298,1.00393371486664
"be_4",4.46562776846925,1.87639315321579,0.914210196048321,3.18575292059719,4.44424921543915,5.62779386064107,8.23304302659276,1.00167045922754
"g",15.2959516239511,23.9629524106563,1.98284274623637,4.96847272120704,8.49386439508758,15.6397947530143,75.3500693182005,0.999897808929515
