"varame","mean","sd","X2.5.","X25.","X50.","X75.","X97.5.","rhat"
"be[1]",43.5431982293602,0.837454502583616,41.9116548039724,42.9771611569703,43.5274407289221,44.1002869014356,45.2156275449194,1.00018190467033
"be[2]",8.81832174585056,0.794991568493649,7.27636501358595,8.28187882577552,8.8240543610897,9.35127821708887,10.3750800289098,1.00116596345997
"be[3]",5.86955358375109,0.797002598559849,4.27549865799901,5.3396156568716,5.87115506890669,6.41319325921911,7.44339153084243,1.00033426078513
"be[4]",6.41687396832671,0.80246612082228,4.84090992833483,5.88069235440485,6.41294218647459,6.95707804298905,7.99760420570801,1.00027040261686
"s_1",6.87700282594391,0.770874068950276,5.40017835922838,6.35314106922508,6.85945895174526,7.39688967360655,8.44648435909899,1.00677052444535
"s_2",13.8953728912595,0.456571561092433,13.0426952185104,13.5805531335757,13.8801449025799,14.1957505720598,14.8479919652246,1.00037970208629
"sgm",10.0484714112996,0.238491108615852,9.6111570789974,9.88756798685344,10.0442608329464,10.2025539350336,10.5410215297846,1.00144876889256
"g",9.10791507192372,14.423405166575,1.37016130641329,3.26847697876365,5.40940777242893,9.67948789791,38.4477475263567,1.00039092046627
