"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat"
"sgm",10.0217081785955,0.232901585546569,9.5639620205868,9.85832208261479,10.0161866649177,10.1791858759634,10.4986405547462,1.00076707076808
"s_1",6.87827732340197,0.774366073965082,5.45156294444489,6.38360510651523,6.85059050274952,7.35992918937376,8.50522322772042,0.999571119213935
"s_2",13.9152247524666,0.464228769556642,13.0020764620273,13.6054453122942,13.9050367141468,14.2292474990724,14.8424935812324,0.999476222048876
"be_1",43.5157741005263,0.851419949396722,41.8147812206587,42.9301727922988,43.5338750875476,44.1174909642045,45.1340760408235,1.00155748569751
"be_2",8.9524061602461,0.789926310445444,7.45256584961163,8.42806412750012,8.94367147882472,9.46574154919026,10.5849054319534,1.00239232024999
"be_3",5.87222736594252,0.807795310521218,4.30517776742837,5.29489536718458,5.84829701884557,6.43340909543925,7.46783043582424,0.999854201169391
"be_4",6.44073401242576,0.799159987570141,4.84214873804336,5.90650297801592,6.45790375098566,6.948775094668,7.9903847876153,0.99908664518021
"g",4.1750911081155,4.10363840178342,1.00144011436428,1.99517086352323,3.15683622855191,4.96894368973445,12.8432375627142,0.999822633845153
