"","varame","mean","sd","X2.5.","X25.","X50.","X75.","X97.5.","rhat"
"1","be[1]",43.5125989118515,0.834298323545796,41.8075664177561,42.9253410677545,43.5312568948286,44.0666365479552,45.0841615136543,1.00455076939141
"2","be[2]",7.09498380738054,0.714792593253047,5.7785949089085,6.599010788084,7.08123620585064,7.57333714375408,8.51600295149479,1.00245043364189
"3","be[3]",7.55958922932531,0.724907313218845,6.18947271045257,7.06049255763232,7.54410894976154,8.06340601335473,9.00953719868927,1.00253302642489
"4","be[4]",6.41742928324978,0.881303941792961,4.72025199976129,5.8244331355037,6.43715254684677,7.00889221839475,8.08861403200982,1.0030392911169
"5","s_1",6.8193555892749,0.794906792158106,5.3266592821392,6.26899354678005,6.82117289420073,7.34821018203549,8.47757295442709,1.0004980829185
"6","s_2",13.2142049672446,0.512339743879838,12.1956181382742,12.8903690872769,13.1958069092,13.5472781986755,14.2546552001788,0.998515337381408
"7","sgm",10.9503252878731,0.301967019833228,10.4145235476388,10.7481143823269,10.9331295348771,11.1475098400428,11.577598173635,1.00031275976903
"8","g",14.054405536905,125.543779845656,1.40191151813954,3.32509151443386,5.51314193612554,10.0932112367305,37.8639486538293,1.0028261398554
