"","varame","mean","sd","X2.5.","X25.","X50.","X75.","X97.5.","rhat"
"1","be[1]",42.4973855721736,10.4493599251762,21.9234088423502,35.8013691024274,42.5422263287352,49.0601654012223,63.072252910821,1.00179582142937
"2","be[2]",16.5279233604449,18.4294125965893,-18.5455200355342,4.9627492610789,15.5213755619277,27.182182915806,55.6016513009233,1.00007407279038
"3","be[3]",5.89413589605442,20.0755221853987,-37.1332301702062,-5.70315526753138,6.47698929683318,18.9345720974712,43.3805149007479,1.00266931625321
"4","be[4]",-2.72524887064683,17.8261584648735,-40.0889459672289,-13.354014456969,-2.18610410180542,8.61986661496494,31.7837274813456,1.00288742508856
"5","s_1",4.8960945880686,4.2600593920917,0.160762163703724,1.63114436041106,3.82032272113401,6.96269817199158,15.7104929239635,1.00133554429716
"6","s_2",5.53306319740383,4.60574329462589,0.249067208043024,2.03389537522415,4.39974471237813,8.0370216670512,17.1629113321277,1.00200107568299
"7","sgm",24.5658756940823,6.60747010204515,15.272768557816,19.9968373697106,23.3603608796711,27.8185235992553,41.5134452478855,1.00173453162056
"8","g",10.3429573195104,15.8016535399069,1.41558226889124,3.61345528302443,6.06384482264896,10.8803102120348,46.2833593967396,1.0010197533213
