"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat"
"sgm",11.2708230132632,0.34332240477634,10.6246440554153,11.0344171821622,11.2562498257816,11.4868053809763,11.9740948124745,0.999645865352994
"s_1",6.9275537155907,0.77450435910496,5.40723481571929,6.39970090776132,6.88714315765682,7.39073113145826,8.50244474917779,1.00099697820023
"s_2",12.8731194669585,0.50483031639343,11.8662890471179,12.542966357946,12.8727535519895,13.2028344654212,13.8673507908359,1.00176245100848
"be_1",43.5493752035297,0.850943811016156,41.8897752411967,42.9771605953059,43.5481995098402,44.1199620431216,45.277003163603,1.00009220078522
"be_2",8.97966542570159,0.936299183887167,7.20392775779428,8.35000063188506,8.99626746172528,9.61092574466165,10.7898280270179,0.999052559210888
"be_3",5.92377275312647,0.931156203037625,4.12627788573762,5.32465323880798,5.9353510683933,6.54355556160381,7.71256221064376,1.00003249231665
"be_4",6.4015296235997,0.975168095021377,4.40751391929057,5.76860298972031,6.36985080639507,7.08469779361157,8.32895258289432,0.999278317263994
"g",4.3858173438246,3.69807761832037,1.0736037434684,2.07345412021373,3.19611997476167,5.41626530514751,14.9677689275063,1.004045442065
