"varame","mean","sd","X2.5.","X25.","X50.","X75.","X97.5.","rhat"
"be[1]",44.5436443368516,0.880164225552656,42.8523702706532,43.9391476403315,44.5353243722757,45.1293670817792,46.3062249955695,1.00020961266256
"be[2]",5.57788839117927,0.741469146379687,4.06429154085171,5.09017301418625,5.58995779752132,6.08502647463576,6.99975954892562,1.00009051869023
"be[3]",6.22296993296135,0.686335571277502,4.88620121939468,5.75615876584077,6.22042395293257,6.68817403547501,7.56341220337509,1.00047970943147
"be[4]",5.98985947257409,0.884069595397686,4.26785542275384,5.39119132078762,5.97433340756676,6.58379759136258,7.79580375224694,1.00072509949231
"s_1",6.00583359274022,0.924160308732526,4.15482596787111,5.40546563958127,6.00929131033581,6.60971071643366,7.83044467645604,0.999939277314878
"s_2",14.2884661425637,0.538079489271436,13.2485283522055,13.9246489216404,14.2767423391286,14.6349766879049,15.3742873164227,1.00036159167356
"sgm",9.78674286604552,0.268840652348779,9.2705258856018,9.6013923609859,9.78065608276773,9.9647013192087,10.3312729452138,1.0004099703999
"g",7.633080735271,11.8907203732737,1.1928581872529,2.71994770668751,4.51167224978736,8.25725030650745,32.8317621326681,0.999995959801533
