"varame","mean","sd","X2.5.","X25.","X50.","X75.","X97.5.","rhat"
"be[1]",43.5461196550042,0.849008394387454,41.9312644673402,42.9628926150339,43.5397976717782,44.1180428588107,45.2568138196744,1.00047674768836
"be[2]",8.81078453888634,0.790412163405633,7.2826571976435,8.28038279787844,8.8091150339686,9.34313196327213,10.3892997496444,1.0019787739907
"be[3]",5.87891249132022,0.773119740598966,4.36603479632638,5.35581859957166,5.89149465708994,6.38469998996184,7.4184055056948,1.00239015824498
"be[4]",6.39882501610714,0.796081515017284,4.80443615745066,5.86401727080322,6.41255844207354,6.94371050182247,7.9322416963331,1.00039894396784
"s_1",6.84905240854558,0.767687110448909,5.3677776783837,6.32148746324109,6.83265608442603,7.36178019408928,8.34247420699066,1.0020420337218
"s_2",13.8784372800083,0.441379784008144,13.0488214236404,13.5698730126711,13.8620879797385,14.1734147872335,14.7575520754871,1.00023267499446
"sgm",10.0390664456143,0.237827796250837,9.58986978093961,9.87935614879065,10.0314252695451,10.1942329270386,10.5313131239509,1.00035506665883
"g",9.14089287620085,14.6186291675532,1.30065919441051,3.1764913383642,5.23693522921674,9.861583566548,39.3656234789275,0.999780893590521
