"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat"
"sgm",10.0223072977297,0.226994082867287,9.58085794765813,9.8688465162023,10.0251849248688,10.1795864799209,10.464120898298,0.999263935482071
"s_1",6.90227557849605,0.750472867945632,5.52804096827729,6.3710376584286,6.8812395516917,7.3968081944511,8.47654300748616,0.999160692641251
"s_2",13.897857347363,0.437645815389655,13.0709213480037,13.5905437916974,13.896582894938,14.1759242979165,14.7763585059906,1.00257302846783
"be_1",43.535968419695,0.872394346602465,41.8954140084891,42.9687155307642,43.5261204970456,44.1303415595019,45.1982671475101,0.999492217277838
"be_2",8.9864790518033,0.761106478114649,7.57395359019292,8.47925916224957,8.94417463999449,9.50997896951333,10.5461010891258,1.00252939393609
"be_3",5.91419166325476,0.76702100906915,4.49326660106663,5.37797609152732,5.90603015031258,6.41738189011064,7.47540350526774,0.999343938614317
"be_4",6.45925054277513,0.838018197847571,4.74570994274609,5.8781391228886,6.45455096873875,7.00670399780068,8.15204236004017,0.999398145728638
"g",4.44484486821816,4.67721537486018,0.96671751843412,2.02295215217714,3.04762619762695,4.99704336160863,16.5972086277892,1.0006200033601
